WeekNum,Day,Hr(s),Min(s),NAV($),Drawdown($)
27,4,13,30,-71.94,-71.94
27,4,13,45,-73.97,-73.97
27,4,14,0,-75.71,-75.71
27,4,14,15,-71.94,-71.94
27,4,14,30,-70.78,-70.78
27,4,14,45,-70.78,-70.78
27,4,15,0,-65.27,-65.27
27,4,15,15,-66.43,-66.43
27,4,15,30,-51.35,-51.35
27,4,15,45,-47.00,-47.00
27,4,16,0,-37.72,-37.72
27,4,16,15,-31.34,-31.34
27,4,16,30,-32.50,-32.50
27,4,16,45,-27.86,-27.86
27,4,17,0,-38.88,-38.88
27,4,17,15,-25.54,-25.54
27,4,17,30,-66.14,-66.14
27,4,17,45,-77.45,-77.45
27,4,18,0,-112.25,-112.25
27,4,18,15,-140.38,-140.38
27,4,18,30,-146.47,-146.47
27,4,18,45,-165.90,-165.90
27,4,19,0,-164.16,-164.16
27,4,19,15,-177.50,-177.50
27,4,19,30,-157.49,-157.49
27,4,19,45,-151.69,-151.69
27,4,20,0,-186.20,-186.20
27,4,20,15,-167.06,-167.06
27,4,20,30,-179.24,-179.24
27,4,20,45,-201.28,-201.28
27,4,21,0,-208.53,-208.53
27,4,21,15,-197.51,-197.51
27,4,21,30,-189.68,-189.68
27,4,21,45,-160.39,-160.39
27,4,22,0,-143.86,-143.86
27,4,22,15,-124.72,-124.72
27,4,22,30,-131.10,-131.10
27,4,22,45,-127.04,-127.04
27,4,23,0,-127.62,-127.62
27,4,23,15,-134.29,-134.29
27,4,23,30,-139.80,-139.80
27,4,23,45,-142.99,-142.99
27,4,24,0,-177.79,-177.79
27,4,24,15,-174.89,-174.89
27,4,24,30,-173.44,-173.44
27,4,24,45,-151.11,-151.11
27,4,1,0,-163.29,-163.29
27,4,1,15,-178.95,-178.95
27,4,1,30,-205.34,-205.34
27,4,1,45,-203.89,-203.89
27,4,2,0,-220.71,-220.71
27,4,2,15,-217.81,-217.81
27,4,2,30,-218.97,-218.97
27,4,2,45,-215.20,-215.20
27,4,3,0,-201.86,-201.86
27,4,3,15,-191.71,-191.71
27,4,3,30,-189.39,-189.39
27,4,3,45,-179.82,-179.82
27,4,4,0,-182.43,-182.43
27,4,4,15,-178.37,-178.37
27,4,4,30,-172.57,-172.57
27,4,4,45,-168.51,-168.51
27,4,5,0,-162.42,-162.42
27,4,5,15,-162.71,-162.71
27,4,5,30,-158.94,-158.94
27,4,5,45,-163.87,-163.87
27,4,6,0,-154.59,-154.59
27,4,6,15,-164.74,-164.74
27,4,6,30,-173.44,-173.44
27,4,6,45,-184.17,-184.17
27,5,7,0,-188.02,-188.02
27,5,7,30,-180.77,-180.77
27,5,8,0,-176.42,-176.42
27,5,8,15,-177.29,-177.29
27,5,8,30,-183.09,-183.09
27,5,8,45,-180.48,-180.48
27,5,9,0,-190.05,-190.05
27,5,9,15,-182.22,-182.22
27,5,9,30,-173.81,-173.81
27,5,9,45,-170.62,-170.62
27,5,10,0,-164.24,-164.24
27,5,10,15,-191.50,-191.50
27,5,10,30,-189.47,-189.47
27,5,10,45,-177.87,-177.87
27,5,11,0,-171.78,-171.78
27,5,11,15,-166.85,-166.85
27,5,11,30,-162.79,-162.79
27,5,11,45,-165.98,-165.98
27,5,12,0,-171.49,-171.49
27,5,12,15,-172.07,-172.07
27,5,12,30,-160.76,-160.76
27,5,12,45,-160.18,-160.18
27,5,13,0,-154.09,-154.09
27,5,13,15,-158.73,-158.73
27,5,13,30,-149.45,-149.45
27,5,13,45,-152.93,-152.93
27,5,14,0,-146.55,-146.55
27,5,14,15,-156.12,-156.12
27,5,14,30,-158.73,-158.73
27,5,14,45,-157.28,-157.28
27,5,15,0,-174.68,-174.68
27,5,15,15,-161.34,-161.34
27,5,15,30,-163.66,-163.66
27,5,15,45,-147.42,-147.42
27,5,16,0,-149.16,-149.16
27,5,16,15,-155.54,-155.54
27,5,16,30,-131.76,-131.76
27,5,16,45,-141.33,-141.33
27,5,17,0,-131.18,-131.18
27,5,17,15,-123.35,-123.35
27,5,17,30,-136.11,-136.11
27,5,17,45,-122.48,-122.48
27,5,18,0,-128.28,-128.28
27,5,18,15,-122.48,-122.48
27,5,18,30,-147.13,-147.13
27,5,18,45,-137.85,-137.85
27,5,19,0,-153.22,-153.22
27,5,19,15,-144.81,-144.81
27,5,19,30,-133.50,-133.50
27,5,19,45,-130.60,-130.60
27,5,20,0,-134.08,-134.08
27,5,20,15,-133.21,-133.21
27,5,20,30,-127.12,-127.12
27,5,20,45,-136.98,-136.98
27,5,21,0,-135.82,-135.82
27,5,21,15,-138.43,-138.43
27,5,21,30,-128.57,-128.57
27,5,21,45,-133.21,-133.21
27,5,22,0,-127.70,-127.70
27,5,22,15,-135.82,-135.82
27,5,22,30,-129.44,-129.44
27,5,22,45,0.00,0.00
27,5,23,0,0.00,0.00
27,5,23,15,0.00,0.00
27,5,23,30,0.00,0.00
27,5,23,45,0.00,0.00
27,5,24,0,0.00,0.00
27,5,24,15,0.00,0.00
27,5,24,30,0.00,0.00
27,5,24,45,0.00,0.00
27,5,1,0,0.00,0.00
27,5,1,15,0.00,0.00
27,5,1,30,0.00,0.00
27,5,1,45,0.00,0.00
27,5,2,0,0.00,0.00
27,5,2,15,0.00,0.00
27,5,2,30,0.00,0.00
27,5,2,45,0.00,0.00
27,5,3,0,0.00,0.00
27,5,3,15,0.00,0.00
27,5,3,30,0.00,0.00
27,5,3,45,0.00,0.00
27,5,4,0,0.00,0.00
27,5,4,15,0.00,0.00
27,5,4,30,0.00,0.00
27,5,4,45,0.00,0.00
27,5,5,0,0.00,0.00
27,5,5,15,0.00,0.00
27,5,5,30,0.00,0.00
27,5,5,45,0.00,0.00
27,5,6,0,0.00,0.00
27,5,6,15,0.00,0.00
27,5,6,30,0.00,0.00
27,5,6,45,0.00,0.00
28,1,7,30,0.00,0.00
28,1,7,45,0.00,0.00
28,1,8,0,0.00,0.00
28,1,8,15,0.00,0.00
28,1,8,30,0.00,0.00
28,1,8,45,0.00,0.00
28,1,9,0,0.00,0.00
28,1,9,15,0.00,0.00
28,1,9,30,0.00,0.00
28,1,9,45,0.00,0.00
28,1,10,0,0.00,0.00
28,1,10,15,0.00,0.00
28,1,10,30,0.00,0.00
28,1,10,45,0.00,0.00
28,1,11,0,0.00,0.00
28,1,11,15,0.00,0.00
28,1,11,30,0.00,0.00
28,1,11,45,0.00,0.00
28,1,12,0,0.00,0.00
28,1,12,15,0.00,0.00
28,1,12,30,0.00,0.00
28,1,12,45,0.00,0.00
28,1,13,0,0.00,0.00
28,1,13,15,0.00,0.00
28,1,13,45,0.00,0.00
28,1,14,0,0.00,0.00
28,1,14,15,0.00,0.00
28,1,14,30,0.00,0.00
28,1,14,45,0.00,0.00
28,1,15,0,0.00,0.00
28,1,15,15,0.00,0.00
28,1,15,30,0.00,0.00
28,1,15,45,0.00,0.00
28,1,16,0,0.00,0.00
28,1,16,15,0.00,0.00
28,1,16,30,0.00,0.00
28,1,16,45,0.00,0.00
28,1,17,0,0.00,0.00
28,1,17,15,0.00,0.00
28,1,17,30,0.00,0.00
28,1,17,45,0.00,0.00
28,1,18,0,0.00,0.00
28,1,18,15,0.00,0.00
28,1,18,30,0.00,0.00
28,1,18,45,0.00,0.00
28,1,19,0,0.00,0.00
28,1,19,15,0.00,0.00
28,1,19,30,0.00,0.00
28,1,19,45,0.00,0.00
28,1,20,0,0.00,0.00
28,1,20,15,0.00,0.00
28,1,20,30,0.00,0.00
28,1,20,45,0.00,0.00
28,1,21,0,0.00,0.00
28,1,21,15,0.00,0.00
28,1,21,30,0.00,0.00
28,1,21,45,0.00,0.00
28,1,22,0,0.00,0.00
28,1,22,15,0.00,0.00
28,1,22,30,0.00,0.00
28,1,22,45,0.00,0.00
28,1,23,0,0.00,0.00
28,1,23,15,0.00,0.00
28,1,23,30,0.00,0.00
28,1,23,45,0.00,0.00
28,1,24,0,0.00,0.00
28,1,24,15,0.00,0.00
28,1,24,30,0.00,0.00
28,1,24,45,-0.64,-0.64
28,1,1,0,-1.29,-1.29
28,1,1,15,-1.00,-1.00
28,1,1,30,-1.68,-1.68
28,1,1,45,-1.53,-1.53
28,1,2,0,-1.46,-1.46
28,1,2,15,-0.96,-0.96
28,1,2,30,-1.06,-1.06
28,1,2,45,-1.08,-1.08
28,1,3,0,-1.15,-1.15
28,1,3,15,-0.61,-0.61
28,1,3,30,-0.65,-0.65
28,1,3,45,-0.64,-0.64
28,1,4,0,-0.59,-0.59
28,1,4,15,-0.49,-0.49
28,1,4,30,-0.68,-0.68
28,1,4,45,-0.44,-0.44
28,1,5,0,-0.34,-0.34
28,1,5,15,-0.61,-0.61
28,1,5,30,-0.57,-0.57
28,1,5,45,-0.17,-0.17
28,1,6,0,-0.14,-0.14
28,1,6,15,-0.23,-0.23
28,1,6,30,-0.36,-0.36
28,1,6,45,-0.43,-0.43
28,2,7,15,-0.52,-0.52
28,2,7,30,-0.65,-0.65
28,2,7,45,-0.68,-0.68
28,2,8,0,-0.61,-0.61
28,2,8,15,-0.69,-0.69
28,2,8,30,-0.61,-0.61
28,2,8,45,-0.70,-0.70
28,2,9,0,-0.77,-0.77
28,2,9,15,-0.70,-0.70
28,2,9,30,-0.80,-0.80
28,2,9,45,-1.03,-1.03
28,2,10,0,-1.11,-1.11
28,2,10,15,-0.80,-0.80
28,2,10,30,-0.75,-0.75
28,2,10,45,-0.34,-0.34
28,2,11,0,0.06,0.06
28,2,11,15,9.22,9.22
28,2,11,30,14.12,14.12
28,2,11,45,14.52,14.52
28,2,12,0,17.62,17.62
28,2,12,15,17.24,17.24
28,2,12,30,19.19,19.19
28,2,12,45,22.57,22.57
28,2,13,0,15.55,15.55
28,2,13,15,20.36,20.36
28,2,13,30,20.62,20.62
28,2,13,45,16.33,16.33
28,2,14,0,14.38,14.38
28,2,14,15,11.78,11.78
28,2,14,30,13.73,13.73
28,2,14,45,11.78,11.78
28,2,15,0,13.86,13.86
28,2,15,15,9.83,9.83
28,2,15,30,12.17,12.17
28,2,15,45,20.23,20.23
28,2,16,0,6.84,6.84
28,2,16,15,9.18,9.18
28,2,16,30,5.67,5.67
28,2,16,45,0.86,0.86
28,2,17,0,12.69,12.69
28,2,17,15,-1.61,-1.61
28,2,17,30,-0.70,-0.70
28,2,17,45,5.93,5.93
28,2,18,0,15.03,15.03
28,2,18,15,9.70,9.70
28,2,18,30,6.58,6.58
28,2,18,45,10.87,10.87
28,2,19,0,11.00,11.00
28,2,19,15,17.50,17.50
28,2,19,30,32.26,32.26
28,2,19,45,46.30,46.30
28,2,20,0,45.62,45.62
28,2,20,15,42.39,42.39
28,2,20,30,57.01,57.01
28,2,20,45,56.84,56.84
28,2,21,0,54.63,54.63
28,2,21,15,50.72,50.72
28,2,21,30,34.23,34.23
28,2,21,45,44.26,44.26
28,2,22,0,42.22,42.22
28,2,22,15,51.06,51.06
28,2,22,30,44.43,44.43
28,2,22,45,67.89,67.89
28,2,23,0,53.44,53.44
28,2,23,15,71.72,71.72
28,2,23,30,81.62,81.62
28,2,23,45,87.92,87.92
28,2,24,0,93.80,93.80
28,2,24,15,97.37,97.37
28,2,24,30,86.87,86.87
28,2,24,45,87.92,87.92
28,2,1,0,95.69,95.69
28,2,1,15,77.00,77.00
28,2,1,30,84.14,84.14
28,2,1,45,80.99,80.99
28,2,2,0,90.02,90.02
28,2,2,15,90.65,90.65
28,2,2,30,69.02,69.02
28,2,2,45,54.32,54.32
28,2,3,0,59.36,59.36
28,2,3,15,59.99,59.99
28,2,3,30,47.39,47.39
28,2,3,45,52.01,52.01
28,2,4,0,57.68,57.68
28,2,4,15,60.41,60.41
28,2,4,30,58.73,58.73
28,2,4,45,48.23,48.23
28,2,5,0,54.32,54.32
28,2,5,15,40.25,40.25
28,2,5,30,45.71,45.71
28,2,5,45,38.57,38.57
28,2,6,0,47.18,47.18
28,2,6,15,43.82,43.82
28,2,6,30,39.41,39.41
28,2,6,45,40.04,40.04
28,3,7,30,38.93,38.93
28,3,7,45,39.14,39.14
28,3,8,0,37.04,37.04
28,3,8,15,32.21,32.21
28,3,8,30,32.21,32.21
28,3,8,45,35.15,35.15
28,3,9,0,30.74,30.74
28,3,9,15,28.64,28.64
28,3,9,30,26.96,26.96
28,3,9,45,26.96,26.96
28,3,10,0,25.07,25.07
28,3,10,15,26.75,26.75
28,3,10,30,30.53,30.53
28,3,10,45,19.82,19.82
28,3,11,0,18.35,18.35
28,3,11,15,12.26,12.26
28,3,11,30,17.30,17.30
28,3,11,45,14.57,14.57
28,3,12,0,12.89,12.89
28,3,12,15,13.73,13.73
28,3,12,30,11.21,11.21
28,3,12,45,12.68,12.68
28,3,13,0,6.80,6.80
28,3,13,15,3.65,3.65
28,3,13,30,2.81,2.81
28,3,13,45,5.75,5.75
28,3,14,0,6.38,6.38
28,3,14,15,5.75,5.75
28,3,14,30,5.33,5.33
28,3,14,45,4.49,4.49
28,3,15,0,4.07,4.07
28,3,15,15,-3.70,-3.70
28,3,15,30,-0.76,-0.76
28,3,15,45,-7.27,-7.27
28,3,16,0,-6.64,-6.64
28,3,16,15,14.99,14.99
28,3,16,30,-0.55,-0.55
28,3,16,45,-4.33,-4.33
28,3,17,0,-13.36,-13.36
28,3,17,15,-4.33,-4.33
28,3,17,30,-10.84,-10.84
28,3,17,45,-15.88,-15.88
28,3,18,0,-32.89,-32.89
28,3,18,15,-38.35,-38.35
28,3,18,30,-24.91,-24.91
28,3,18,45,-25.75,-25.75
28,3,19,0,-19.45,-19.45
28,3,19,15,-5.80,-5.80
28,3,19,30,-2.23,-2.23
28,3,19,45,-10.63,-10.63
28,3,20,0,-12.73,-12.73
28,3,20,15,-5.59,-5.59
28,3,20,30,1.34,1.34
28,3,20,45,-10.84,-10.84
28,3,21,0,-21.97,-21.97
28,3,21,15,-24.91,-24.91
28,3,21,30,-21.55,-21.55
28,3,21,45,-25.33,-25.33
28,3,22,0,-12.73,-12.73
28,3,22,15,-5.80,-5.80
28,3,22,30,-4.75,-4.75
28,3,22,45,-10.84,-10.84
28,3,23,0,-21.55,-21.55
28,3,23,15,-13.36,-13.36
28,3,23,30,-4.54,-4.54
28,3,23,45,-6.85,-6.85
28,3,24,0,-25.33,-25.33
28,3,24,15,-42.97,-42.97
28,3,24,30,-41.71,-41.71
28,3,24,45,-40.87,-40.87
28,3,1,0,-37.72,-37.72
28,3,1,15,-20.92,-20.92
28,3,1,30,-27.22,-27.22
28,3,1,45,-37.93,-37.93
28,3,2,0,-38.14,-38.14
28,3,2,15,-40.24,-40.24
28,3,2,30,-34.15,-34.15
28,3,2,45,-40.66,-40.66
28,3,3,0,-31.63,-31.63
28,3,3,15,-32.68,-32.68
28,3,3,30,-28.90,-28.90
28,3,3,45,-31.84,-31.84
28,3,4,0,-39.61,-39.61
28,3,4,15,-43.18,-43.18
28,3,4,30,-38.35,-38.35
28,3,4,45,-37.93,-37.93
28,3,5,0,-37.51,-37.51
28,3,5,15,-37.09,-37.09
28,3,5,30,-38.98,-38.98
28,3,5,45,-38.35,-38.35
28,3,6,0,-38.35,-38.35
28,3,6,15,-42.55,-42.55
28,3,6,30,-44.44,-44.44
28,3,6,45,-42.55,-42.55
28,4,7,30,-46.09,-46.09
28,4,7,45,-45.46,-45.46
28,4,8,0,-43.99,-43.99
28,4,8,15,-37.27,-37.27
28,4,8,30,-30.34,-30.34
28,4,8,45,-23.41,-23.41
28,4,9,0,-23.20,-23.20
28,4,9,15,-13.12,-13.12
28,4,9,30,-20.47,-20.47
28,4,9,45,-20.89,-20.89
28,4,10,0,-20.26,-20.26
28,4,10,15,-25.30,-25.30
28,4,10,30,-26.35,-26.35
28,4,10,45,-23.41,-23.41
28,4,11,0,-32.23,-32.23
28,4,11,15,-27.82,-27.82
28,4,11,30,-35.80,-35.80
28,4,11,45,-38.32,-38.32
28,4,12,0,-45.46,-45.46
28,4,12,15,-29.29,-29.29
28,4,12,30,-44.41,-44.41
28,4,12,45,-45.88,-45.88
28,4,13,0,-31.39,-31.39
28,4,13,15,-42.73,-42.73
28,4,13,30,-44.20,-44.20
28,4,13,45,-43.15,-43.15
28,4,14,0,-66.67,-66.67
28,4,14,15,-59.95,-59.95
28,4,14,30,-66.46,-66.46
28,4,14,45,-62.26,-62.26
28,4,15,0,-55.54,-55.54
28,4,15,15,-59.74,-59.74
28,4,15,30,-57.64,-57.64
28,4,15,45,-66.46,-66.46
28,4,16,0,-57.01,-57.01
28,4,16,15,-51.13,-51.13
28,4,16,30,-47.56,-47.56
28,4,16,45,-42.10,-42.10
28,4,17,0,-33.07,-33.07
28,4,17,15,-40.84,-40.84
28,4,17,30,-64.78,-64.78
28,4,17,45,-61.21,-61.21
28,4,18,0,-80.11,-80.11
28,4,18,15,-76.96,-76.96
28,4,18,30,-80.11,-80.11
28,4,18,45,-74.86,-74.86
28,4,19,0,-70.87,-70.87
28,4,19,15,-80.74,-80.74
28,4,19,30,-76.75,-76.75
28,4,19,45,-69.40,-69.40
28,4,20,0,-72.76,-72.76
28,4,20,15,-74.86,-74.86
28,4,20,30,-68.56,-68.56
28,4,20,45,-59.11,-59.11
28,4,21,0,-67.72,-67.72
28,4,21,15,-59.95,-59.95
28,4,21,30,-89.14,-89.14
28,4,21,45,-89.35,-89.35
28,4,22,0,-112.03,-112.03
28,4,22,15,-112.03,-112.03
28,4,22,30,-96.49,-96.49
28,4,22,45,-22.57,-22.57
28,4,23,0,49.98,49.98
28,4,23,15,21.64,21.64
28,4,23,30,46.08,46.08
28,4,23,45,60.38,60.38
28,4,24,0,50.24,50.24
28,4,24,15,80.19,80.19
28,4,24,30,187.56,187.56
28,4,24,45,355.61,355.61
28,4,1,0,365.21,365.21
28,4,1,15,363.41,363.41
28,4,1,30,425.81,425.81
28,4,1,45,392.81,392.81
28,4,2,0,356.81,356.81
28,4,2,15,371.21,371.21
28,4,2,30,362.81,362.81
28,4,2,45,344.81,344.81
28,4,3,0,371.81,371.81
28,4,3,15,296.21,296.21
28,4,3,30,347.81,347.81
28,4,3,45,329.21,329.21
28,4,4,0,331.61,331.61
28,4,4,15,304.61,304.61
28,4,4,30,317.81,317.81
28,4,4,45,276.41,276.41
28,4,5,0,305.21,305.21
28,4,5,15,325.01,325.01
28,4,5,30,326.21,326.21
28,4,5,45,302.21,302.21
28,4,6,0,328.61,328.61
28,4,6,15,325.61,325.61
28,4,6,30,351.41,351.41
28,4,6,45,339.41,339.41
28,5,7,15,336.24,336.24
28,5,7,30,341.64,341.64
28,5,7,45,355.44,355.44
28,5,8,0,347.64,347.64
28,5,8,15,347.64,347.64
28,5,8,30,321.84,321.84
28,5,8,45,309.84,309.84
28,5,9,0,317.64,317.64
28,5,9,15,315.84,315.84
28,5,9,30,323.04,323.04
28,5,9,45,332.64,332.64
28,5,10,0,323.04,323.04
28,5,10,15,321.84,321.84
28,5,10,30,291.24,291.24
28,5,10,45,283.44,283.44
28,5,11,0,312.24,312.24
28,5,11,15,298.44,298.44
28,5,11,30,328.44,328.44
28,5,11,45,302.64,302.64
28,5,12,0,324.84,324.84
28,5,12,15,356.64,356.64
28,5,12,30,356.04,356.04
28,5,12,45,351.84,351.84
28,5,13,0,302.04,302.04
28,5,13,15,315.84,315.84
28,5,13,30,300.84,300.84
28,5,13,45,320.04,320.04
28,5,14,0,321.24,321.24
28,5,14,15,321.24,321.24
28,5,14,30,322.44,322.44
28,5,14,45,309.84,309.84
28,5,15,0,324.24,324.24
28,5,15,15,328.44,328.44
28,5,15,30,346.44,346.44
28,5,15,45,347.64,347.64
28,5,16,0,390.84,390.84
28,5,16,15,416.04,416.04
28,5,16,30,474.86,474.86
28,5,16,45,480.96,480.96
28,5,17,0,524.04,524.04
28,5,17,15,538.56,538.56
28,5,17,30,430.32,430.32
28,5,17,45,393.36,393.36
28,5,18,0,368.94,368.94
28,5,18,15,397.32,397.32
28,5,18,30,376.20,376.20
28,5,18,45,393.36,393.36
28,5,19,0,438.24,438.24
28,5,19,15,479.16,479.16
28,5,19,30,405.24,405.24
28,5,19,45,422.40,422.40
28,5,20,0,419.10,419.10
28,5,20,15,405.24,405.24
28,5,20,30,440.22,440.22
28,5,20,45,403.26,403.26
28,5,21,0,404.58,404.58
28,5,21,15,403.26,403.26
28,5,21,30,421.74,421.74
28,5,21,45,393.36,393.36
28,5,22,0,388.74,388.74
28,5,22,15,392.70,392.70
28,5,22,30,357.72,357.72
28,5,22,45,0.00,0.00
28,5,23,0,0.00,0.00
28,5,23,15,0.00,0.00
28,5,23,30,0.00,0.00
28,5,23,45,0.00,0.00
28,5,24,0,0.00,0.00
28,5,24,15,0.00,0.00
28,5,24,30,0.00,0.00
28,5,24,45,0.00,0.00
28,5,1,0,0.00,0.00
28,5,1,15,0.00,0.00
28,5,1,30,0.00,0.00
28,5,1,45,0.00,0.00
28,5,2,0,0.00,0.00
28,5,2,15,0.00,0.00
28,5,2,30,0.00,0.00
28,5,2,45,0.00,0.00
28,5,3,0,0.00,0.00
28,5,3,15,0.00,0.00
28,5,3,30,0.00,0.00
28,5,3,45,0.00,0.00
28,5,4,0,0.00,0.00
28,5,4,15,0.00,0.00
28,5,4,30,0.00,0.00
28,5,4,45,0.00,0.00
28,5,5,0,0.00,0.00
28,5,5,15,0.00,0.00
28,5,5,30,0.00,0.00
28,5,5,45,0.00,0.00
28,5,6,0,0.00,0.00
28,5,6,15,0.00,0.00
28,5,6,30,0.00,0.00
28,5,6,45,0.00,0.00
29,1,7,30,0.00,0.00
29,1,7,45,0.00,0.00
29,1,8,0,0.00,0.00
29,1,8,15,0.00,0.00
29,1,8,30,0.00,0.00
29,1,8,45,0.00,0.00
29,1,9,0,0.00,0.00
29,1,9,15,0.00,0.00
29,1,9,30,0.00,0.00
29,1,9,45,0.00,0.00
29,1,10,0,0.00,0.00
29,1,10,15,0.00,0.00
29,1,10,30,0.00,0.00
29,1,10,45,0.00,0.00
29,1,11,0,0.00,0.00
29,1,11,15,0.00,0.00
29,1,11,30,0.00,0.00
29,1,11,45,0.00,0.00
29,1,12,0,0.00,0.00
29,1,12,15,0.00,0.00
29,1,12,30,0.00,0.00
29,1,12,45,0.00,0.00
29,1,13,0,0.00,0.00
29,1,13,15,0.00,0.00
29,1,13,30,0.00,0.00
29,1,13,45,0.00,0.00
29,1,14,0,0.00,0.00
29,1,14,15,0.00,0.00
29,1,14,30,0.00,0.00
29,1,14,45,0.00,0.00
29,1,15,0,0.00,0.00
29,1,15,15,0.00,0.00
29,1,15,30,0.00,0.00
29,1,15,45,0.00,0.00
29,1,16,0,0.00,0.00
29,1,16,15,0.00,0.00
29,1,16,30,0.00,0.00
29,1,16,45,0.00,0.00
29,1,17,0,0.00,0.00
29,1,17,15,0.00,0.00
29,1,17,30,0.00,0.00
29,1,17,45,0.00,0.00
29,1,18,0,0.00,0.00
29,1,18,15,0.00,0.00
29,1,18,30,0.00,0.00
29,1,18,45,0.00,0.00
29,1,19,0,0.00,0.00
29,1,19,15,0.00,0.00
29,1,19,30,0.00,0.00
29,1,19,45,0.00,0.00
29,1,20,0,0.00,0.00
29,1,20,15,0.00,0.00
29,1,20,30,0.00,0.00
29,1,20,45,0.00,0.00
29,1,21,0,0.00,0.00
29,1,21,15,0.00,0.00
29,1,21,30,0.00,0.00
29,1,21,45,0.00,0.00
29,1,22,0,0.00,0.00
29,1,22,15,0.00,0.00
29,1,22,30,0.00,0.00
29,1,22,45,0.00,0.00
29,1,23,0,0.00,0.00
29,1,23,15,0.00,0.00
29,1,23,30,0.00,0.00
29,1,23,45,0.00,0.00
29,1,24,0,0.00,0.00
29,1,24,15,0.00,0.00
29,1,24,30,0.00,0.00
29,1,24,45,0.00,0.00
29,1,1,0,0.00,0.00
29,1,1,15,0.00,0.00
29,1,1,30,0.00,0.00
29,1,1,45,0.00,0.00
29,1,2,0,0.00,0.00
29,1,2,15,0.00,0.00
29,1,2,30,0.00,0.00
29,1,2,45,0.00,0.00
29,1,3,0,0.00,0.00
29,1,3,15,0.00,0.00
29,1,3,30,0.00,0.00
29,1,3,45,0.00,0.00
29,1,4,0,0.00,0.00
29,1,4,15,0.00,0.00
29,1,4,30,0.00,0.00
29,1,4,45,0.00,0.00
29,1,5,0,0.00,0.00
29,1,5,15,0.00,0.00
29,1,5,30,0.00,0.00
29,1,5,45,0.00,0.00
29,1,6,0,0.00,0.00
29,1,6,15,0.00,0.00
29,1,6,30,0.00,0.00
29,1,6,45,0.00,0.00
29,2,7,30,0.00,0.00
29,2,7,45,0.00,0.00
29,2,8,0,0.00,0.00
29,2,8,15,0.00,0.00
29,2,8,30,0.00,0.00
29,2,8,45,0.00,0.00
29,2,9,0,0.00,0.00
29,2,9,15,0.00,0.00
29,2,9,30,0.00,0.00
29,2,9,45,0.00,0.00
29,2,10,0,0.00,0.00
29,2,10,15,0.00,0.00
29,2,10,30,0.00,0.00
29,2,10,45,0.00,0.00
29,2,11,0,0.00,0.00
29,2,11,15,0.00,0.00
29,2,11,30,0.00,0.00
29,2,11,45,0.00,0.00
29,2,12,0,0.00,0.00
29,2,12,15,0.00,0.00
29,2,12,30,0.00,0.00
29,2,12,45,0.00,0.00
29,2,13,0,0.00,0.00
29,2,13,15,0.00,0.00
29,2,13,30,0.00,0.00
29,2,13,45,0.00,0.00
29,2,14,0,0.00,0.00
29,2,14,15,0.00,0.00
29,2,14,30,0.00,0.00
29,2,14,45,0.00,0.00
29,2,15,0,0.00,0.00
29,2,15,15,0.00,0.00
29,2,15,30,0.00,0.00
29,2,15,45,0.00,0.00
29,2,16,0,0.00,0.00
29,2,16,15,0.00,0.00
29,2,16,30,0.00,0.00
29,2,16,45,0.00,0.00
29,2,17,0,0.00,0.00
29,2,17,15,0.00,0.00
29,2,17,30,0.00,0.00
29,2,17,45,0.00,0.00
29,2,18,0,0.00,0.00
29,2,18,15,0.00,0.00
29,2,18,30,0.00,0.00
29,2,18,45,0.00,0.00
29,2,19,0,0.00,0.00
29,2,19,15,0.00,0.00
29,2,19,30,0.00,0.00
29,2,19,45,0.00,0.00
29,2,20,0,0.00,0.00
29,2,20,15,0.00,0.00
29,2,20,30,0.00,0.00
29,2,20,45,0.00,0.00
29,2,21,0,0.00,0.00
29,2,21,15,0.00,0.00
29,2,21,30,0.00,0.00
29,2,21,45,0.00,0.00
29,2,22,0,0.00,0.00
29,2,22,15,2.41,2.41
29,2,22,30,-0.48,-0.48
29,2,22,45,2.47,2.47
29,2,23,0,-0.23,-0.23
29,2,23,15,7.42,7.42
29,2,23,30,-12.33,-12.33
29,2,23,45,-2.97,-2.97
29,2,24,0,-0.63,-0.63
29,2,24,15,-4.59,-4.59
29,2,24,30,-8.55,-8.55
29,2,24,45,-18.45,-18.45
29,2,1,0,-32.22,-32.22
29,2,1,15,-28.35,-28.35
29,2,1,30,-35.46,-35.46
29,2,1,45,-37.89,-37.89
29,2,2,0,-37.80,-37.80
29,2,2,15,-35.46,-35.46
29,2,2,30,-39.06,-39.06
29,2,2,45,-36.00,-36.00
29,2,3,0,-38.70,-38.70
29,2,3,15,-37.35,-37.35
29,2,3,30,-38.34,-38.34
29,2,3,45,-34.92,-34.92
29,2,4,0,-35.10,-35.10
29,2,4,15,-36.00,-36.00
29,2,4,30,-46.35,-46.35
29,2,4,45,-41.85,-41.85
29,2,5,0,-42.03,-42.03
29,2,5,15,-40.14,-40.14
29,2,5,30,-43.29,-43.29
29,2,5,45,-45.90,-45.90
29,2,6,0,-44.55,-44.55
29,2,6,15,-45.09,-45.09
29,2,6,30,-46.98,-46.98
29,2,6,45,-45.00,-45.00
29,3,7,30,-44.76,-44.76
29,3,7,45,-46.47,-46.47
29,3,8,0,-45.12,-45.12
29,3,8,15,-45.03,-45.03
29,3,8,30,-45.84,-45.84
29,3,8,45,-46.02,-46.02
29,3,9,0,-46.02,-46.02
